date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:31:36	185680/185680	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202024%2002:55:39%20GMT	https://rogerqisutton.blogspot.com/2022/07/tutorial-jahit-baju-kurung-kedah.html	C:/Baju%20Kurung%20Archive/Tutorial%20Jahit%20Kurung%20Kedah/rogerqisutton.blogspot.com/2022/07/tutorial-jahit-baju-kurung-kedah.html	(from )
23:31:37	136/136	---MCZ	200	added ('OK')	text/plain	date:Wed,%2006%20Nov%202024%2002:55:39%20GMT	https://rogerqisutton.blogspot.com/robots.txt		(from )
23:31:37	118031/118031	---M--	200	added ('OK')	image/jpeg	etag:%22db3fc989ad8d393145840cb386aa6678%22	https://i.pinimg.com/originals/76/c3/27/76c32781b790c7d8b2153fc14a3c9d67.jpg	C:/Baju%20Kurung%20Archive/Tutorial%20Jahit%20Kurung%20Kedah/i.pinimg.com/originals/76/c3/27/76c32781b790c7d8b2153fc14a3c9d67.jpg	(from https://rogerqisutton.blogspot.com/2022/07/tutorial-jahit-baju-kurung-kedah.html)
23:31:38	1/1	---MC-	200	added ('OK')	text/css	date:Wed,%2011%20Jun%202025%2015:31:38%20GMT	https://www.blogger.com/dyn-css/authorization.css?targetBlogID=1399985137563690016&zx=7182b28b-de18-4148-a85d-ce9a6646df66	C:/Baju%20Kurung%20Archive/Tutorial%20Jahit%20Kurung%20Kedah/www.blogger.com/dyn-css/authorization3979.css	(from https://rogerqisutton.blogspot.com/2022/07/tutorial-jahit-baju-kurung-kedah.html)
23:31:39	89493/89493	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-15d95%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.5.0/jquery.min.js	C:/Baju%20Kurung%20Archive/Tutorial%20Jahit%20Kurung%20Kedah/cdnjs.cloudflare.com/ajax/libs/jquery/3.5.0/jquery.min.js	(from https://rogerqisutton.blogspot.com/2022/07/tutorial-jahit-baju-kurung-kedah.html)
23:31:39	64285/64285	---M--	200	added ('OK')	text/javascript	etag:%227fdd134e685a6228%22	https://apis.google.com/js/platform.js	C:/Baju%20Kurung%20Archive/Tutorial%20Jahit%20Kurung%20Kedah/apis.google.com/js/platform.js	(from https://rogerqisutton.blogspot.com/2022/07/tutorial-jahit-baju-kurung-kedah.html)
23:31:40	47/47	---M--	200	added ('OK')	text/javascript	etag:13036835877489095579	http://pagead2.googlesyndication.com/pagead/js/google_top_exp.js	C:/Baju%20Kurung%20Archive/Tutorial%20Jahit%20Kurung%20Kedah/pagead2.googlesyndication.com/pagead/js/f.txt	(from https://rogerqisutton.blogspot.com/2022/07/tutorial-jahit-baju-kurung-kedah.html)
23:31:41	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Jun%202025%2015:31:41%20GMT	http://aly.diraya.my.id/728.js	C:/Baju%20Kurung%20Archive/Tutorial%20Jahit%20Kurung%20Kedah/aly.diraya.my.id/728.6.delayed	(from https://rogerqisutton.blogspot.com/2022/07/tutorial-jahit-baju-kurung-kedah.html)
23:31:41	331/331	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c47089d44b59c17d346c2c324271dae1%22	https://aly.diraya.my.id/728.js	C:/Baju%20Kurung%20Archive/Tutorial%20Jahit%20Kurung%20Kedah/aly.diraya.my.id/728.js	(from https://rogerqisutton.blogspot.com/2022/07/tutorial-jahit-baju-kurung-kedah.html)
23:31:42	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Jun%202025%2015:31:41%20GMT	http://aly.diraya.my.id/300.js	C:/Baju%20Kurung%20Archive/Tutorial%20Jahit%20Kurung%20Kedah/aly.diraya.my.id/300.js	(from https://rogerqisutton.blogspot.com/2022/07/tutorial-jahit-baju-kurung-kedah.html)
