date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:35:21	348/348	---MCZ	200	added ('OK')	text/plain	date:Wed,%2011%20Jun%202025%2014:35:21%20GMT	https://babogenglish.wordpress.com/robots.txt		(from )
22:35:25	144127/144127	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2014:35:22%20GMT	https://babogenglish.wordpress.com/2016/07/20/traditional-malay-costume-baju-kurung/	C:/Baju%20Kurung%20Archive/Traditional%20Malay%20Costume/babogenglish.wordpress.com/2016/07/20/traditional-malay-costume-baju-kurung/index.html	(from )
22:35:26	2423/2423	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22507fb260e831cf6591edb137457a9633%22	https://babogenglish.wordpress.com/2016/07/20/traditional-malay-costume-baju-kurung/feed/	C:/Baju%20Kurung%20Archive/Traditional%20Malay%20Costume/babogenglish.wordpress.com/2016/07/20/traditional-malay-costume-baju-kurung/feed/index.html	(from https://babogenglish.wordpress.com/2016/07/20/traditional-malay-costume-baju-kurung/)
22:35:26	116087/116087	---MCZ	200	added ('OK')	text/css	etag:W/116087-1744959106707.6238	https://s1.wp.com/wp-content/plugins/gutenberg-core/v20.6.0/build/block-library/style.css?m=1744959081i&cssminify=yes	C:/Baju%20Kurung%20Archive/Traditional%20Malay%20Costume/s1.wp.com/wp-content/plugins/gutenberg-core/v20.6.0/build/block-library/style00e5.css	(from https://babogenglish.wordpress.com/2016/07/20/traditional-malay-costume-baju-kurung/)
22:35:27	37463/37463	---MCZ	200	added ('OK')	text/css	etag:W/37463-1746618914728.1587	https://s2.wp.com/wp-content/mu-plugins/jetpack-mu-wpcom-plugin/sun/jetpack_vendor/automattic/jetpack-mu-wpcom/src/build/verbum-comments/verbum-comments.css?m=1746618905i&cssminify=yes	C:/Baju%20Kurung%20Archive/Traditional%20Malay%20Costume/s2.wp.com/wp-content/mu-plugins/jetpack-mu-wpcom-plugin/sun/jetpack_vendor/automattic/jetpack-mu-wpcom/src/build/verbum-comments/verbum-commentsb644.css	(from https://babogenglish.wordpress.com/2016/07/20/traditional-malay-costume-baju-kurung/)
22:35:28	289822/289822	---MCZ	200	added ('OK')	text/css	etag:W/289822-1738686372288.6567	https://widgets.wp.com/verbum-block-editor/block-editor.css?ver=1738686361	C:/Baju%20Kurung%20Archive/Traditional%20Malay%20Costume/widgets.wp.com/verbum-block-editor/block-editor55e2.css	(from https://babogenglish.wordpress.com/2016/07/20/traditional-malay-costume-baju-kurung/)
22:35:29	26164/26164	---MCZ	200	added ('OK')	text/css	etag:W/27767-1746822900906.2979	https://s1.wp.com/wp-content/mu-plugins/jetpack-plugin/sun/_inc/genericons/genericons/genericons.css?m=1746822891i&cssminify=yes	C:/Baju%20Kurung%20Archive/Traditional%20Malay%20Costume/s1.wp.com/wp-content/mu-plugins/jetpack-plugin/sun/_inc/genericons/genericons/genericons77d3.css	(from https://babogenglish.wordpress.com/2016/07/20/traditional-malay-costume-baju-kurung/)
22:35:30	5457/5457	---MCZ	200	added ('OK')	text/css	etag:W/8044-1684465147534.621	https://s1.wp.com/wp-content/mu-plugins/global-print/global-print.css?m=1465851035i&cssminify=yes	C:/Baju%20Kurung%20Archive/Traditional%20Malay%20Costume/s1.wp.com/wp-content/mu-plugins/global-print/global-printbcec.css	(from https://babogenglish.wordpress.com/2016/07/20/traditional-malay-costume-baju-kurung/)
22:35:30	11174/11174	---MCZ	200	added ('OK')	application/javascript	etag:W/%22675728e0-2ba6%22	https://s1.wp.com/_static/??/wp-content/mu-plugins/jetpack-plugin/sun/_inc/build/related-posts/related-posts.min.js,/wp-content/js/rlt-proxy.js?m=1733765333j	C:/Baju%20Kurung%20Archive/Traditional%20Malay%20Costume/s1.wp.com/_static/indexbe93.html	(from https://babogenglish.wordpress.com/2016/07/20/traditional-malay-costume-baju-kurung/)
22:35:31	4730/4730	---MCZ	200	added ('OK')	application/javascript	etag:W/%226801f681-127a%22	https://s0.wp.com/wp-content/plugins/gutenberg-core/v20.6.0/build/hooks/index.min.js?m=1744959081i&ver=84e753e2b66eb7028d38	C:/Baju%20Kurung%20Archive/Traditional%20Malay%20Costume/s0.wp.com/wp-content/plugins/gutenberg-core/v20.6.0/build/hooks/index.min0e4e.js	(from https://babogenglish.wordpress.com/2016/07/20/traditional-malay-costume-baju-kurung/)
